coord.x,coord.y,coord.z,z.value
27,25,36,-1.5947785719433
28,25,36,-1.6442061411690698
29,25,36,-1.2617759944803029
30,25,36,-0.8602537039739744
31,25,36,-0.520559646476177
32,25,36,-1.0475456553998335
33,25,36,-0.23713376103567307
34,25,36,0.15495219402103932
35,25,36,-0.4888632623994068
36,25,36,-0.7855906353605197
37,25,36,-1.1332126195808394
38,25,36,-0.8247311060128258
39,25,36,-0.84441718843417
46,25,36,-1.4904031333647247
47,25,36,-0.15485926889110477
48,25,36,-0.10947856326871785
49,25,36,-0.006974347226329109
50,25,36,-0.17445687118239916
51,25,36,0.5335286946562312
52,25,36,1.2778282618414756
53,25,36,-0.029755600273095685
54,25,36,-1.2841238989141535
55,25,36,-1.4266902956995304
56,25,36,-1.2299104701734793
57,25,36,0.2874014171361281
58,25,36,0.8061546377071096
59,25,36,1.9969877458128251
60,25,36,2.598816161069576
61,25,36,2.6656473812400137
62,25,36,2.2753587055126885
63,25,36,1.6926530316244583
64,25,36,1.1855258779120539
65,25,36,0.7242866146493425
66,25,36,0.2661239574877825
67,25,36,1.3746640343499186
68,25,36,1.0742642024859692
69,25,36,-0.3311132455932508
70,25,36,-0.4369280427840765
71,25,36,-0.3021711233408329
72,25,36,-2.6773679878869836
24,26,36,-0.7939571289591377
25,26,36,-0.9777546451962303
26,26,36,-1.620823454386233
27,26,36,-2.5170751102534674
28,26,36,-1.5909657189002004
29,26,36,-1.5975123243576763
30,26,36,-0.5997876159720561
31,26,36,-0.6780158142590563
32,26,36,0.474171978195077
33,26,36,1.0115264650961693
34,26,36,0.8597630132359115
35,26,36,0.8385810294470876
36,26,36,0.896517117831353
37,26,36,0.24598708573102496
38,26,36,-0.3352480489359227
39,26,36,-0.47444408688921086
40,26,36,-1.9914137068079398
41,26,36,-1.1869356104932804
42,26,36,0.30671067906585253
43,26,36,1.074339644035542
44,26,36,0.6514051453881479
45,26,36,-0.6152602056286859
46,26,36,-0.7846102237273318
47,26,36,-0.3527851914963708
48,26,36,-0.006009431082494789
49,26,36,0.7031903238673572
50,26,36,1.0088019107057637
51,26,36,0.9706651039204065
52,26,36,-0.018322821388582655
53,26,36,-0.5524381767208068
54,26,36,0.6808424179329366
55,26,36,1.6977107293264904
56,26,36,1.1926660316286495
57,26,36,1.86337502781288
58,26,36,1.6170749726780738
59,26,36,2.5128418587559276
60,26,36,2.282818378093922
61,26,36,1.908499805049723
62,26,36,0.4254309967127039
63,26,36,-0.06945156329211978
64,26,36,0.6473760952426963
65,26,36,0.7260865576281527
66,26,36,0.6612070873243956
67,26,36,1.1249393234209784
68,26,36,1.1733318608128762
69,26,36,0.5052623354859133
70,26,36,-0.05075071942347088
71,26,36,-0.222243103003305
72,26,36,0.08342788756354255
23,27,36,-0.1489396477219153
24,27,36,-0.463969079291341
25,27,36,-1.0811753529028716
26,27,36,-1.0879023526747569
27,27,36,0.5509112242396567
28,27,36,1.305862534469276
29,27,36,0.8033918308117746
30,27,36,-0.21287554021875937
31,27,36,1.5531095527932102
32,27,36,1.1860979798552163
33,27,36,0.39504938898130476
34,27,36,0.1882208578183303
35,27,36,-0.33974136744558725
36,27,36,-0.19979932964009212
39,27,36,-0.5724867203647559
40,27,36,-0.9479824620640785
41,27,36,-2.003135082465746
42,27,36,-1.688719796249497
43,27,36,-0.9664960500957668
44,27,36,-1.5001602560279386
45,27,36,-0.8113716289314871
46,27,36,-0.8303217689644332
47,27,36,-1.2470284387163189
48,27,36,-0.89501989944043
49,27,36,-2.424690901306905
50,27,36,-0.9564888461516668
51,27,36,-1.8926189850946054
52,27,36,0.03707034611116772
53,27,36,0.5718461523805494
54,27,36,0.4788084757225556
55,27,36,2.1491745910281166
56,27,36,2.9592289707748334
57,27,36,3.2747101377239494
58,27,36,1.9756723392975406
59,27,36,2.090475356294302
60,27,36,1.5046484756276826
61,27,36,0.7508422187179068
62,27,36,0.8632013605812757
63,27,36,0.9645435420742242
64,27,36,0.7211326008945566
65,27,36,1.9553393073212417
66,27,36,2.3868974288043567
67,27,36,1.9601210041284782
68,27,36,0.12479667808411003
69,27,36,-0.3694865110875579
70,27,36,0.08979272397777678
71,27,36,0.08498898098099059
72,27,36,0.5133550197329931
73,27,36,0.6981759816071709
22,28,36,-1.164900426281447
23,28,36,-0.2503926466032337
24,28,36,-0.3707252027131149
25,28,36,-0.49041065907883524
26,28,36,0.33465454104998354
27,28,36,0.2605287033073466
28,28,36,1.5933795078206394
29,28,36,2.054368023629212
30,28,36,1.672425949427247
31,28,36,0.8320366789076054
32,28,36,-0.5231368406801161
33,28,36,-0.21319209165692238
43,28,36,-1.2986510409680792
44,28,36,-2.091911885886809
45,28,36,-1.3786156346210805
46,28,36,-0.07261489923264008
47,28,36,-0.25006779204672014
48,28,36,0.4584208388437234
49,28,36,0.5521958708720265
50,28,36,0.018598440451688184
51,28,36,-0.35243575307800196
52,28,36,0.1301147250741477
53,28,36,0.9469498503813898
54,28,36,0.6147295944927993
55,28,36,1.2906658368772723
56,28,36,2.6430545514080896
57,28,36,2.4082150420475235
58,28,36,1.2258356772254753
59,28,36,1.8408892770192933
60,28,36,3.020336988607425
61,28,36,3.4109122806380006
62,28,36,4.2734318254695784
63,28,36,3.722759926216581
64,28,36,2.556344040230857
65,28,36,2.263386155124792
66,28,36,3.1515168821252293
67,28,36,2.826877390625153
68,28,36,1.7975541252568734
69,28,36,0.7000009210632425
70,28,36,-0.20624391165336833
71,28,36,-1.3535822615238897
72,28,36,-0.3901595161972256
73,28,36,0.033984438107060505
74,28,36,-0.1475769476437706
29,29,36,-1.2713465561377908
30,29,36,-0.8747217350997466
31,29,36,-1.8321952894803357
32,29,36,-1.3423422161642824
33,29,36,0.8184530338352762
47,29,36,1.1244975581229375
48,29,36,1.351419178659908
49,29,36,1.8619990318626811
50,29,36,1.010125722179732
51,29,36,0.880635673476546
52,29,36,1.063371652018575
53,29,36,1.9467185616026212
54,29,36,1.731467593587459
55,29,36,1.2701437628853463
56,29,36,1.2234484067263243
57,29,36,0.5260275863463002
58,29,36,-0.06214367993171182
59,29,36,1.0026387266534924
60,29,36,1.425170144337132
61,29,36,0.7103695246698537
62,29,36,0.742744914235709
63,29,36,0.5800365385790334
64,29,36,0.6932398025064395
65,29,36,0.6786298496833408
66,29,36,2.1577224553608074
67,29,36,2.8767834080230963
68,29,36,1.1109043447228664
69,29,36,1.046541461428739
70,29,36,0.25749011800536287
71,29,36,-1.4025647864537971
72,29,36,-0.20987175279918863
73,29,36,0.35122623744679426
74,29,36,0.1776975869084958
75,29,36,-0.3973614144035152
30,30,36,-1.6611411493735606
31,30,36,-2.2804573847118066
32,30,36,-0.5016841186704156
33,30,36,0.747820870019587
34,30,36,0.3787863574496123
51,30,36,2.2665754196839814
52,30,36,1.0871997286856923
53,30,36,0.6017001643708907
54,30,36,0.6393859356762798
65,30,36,0.08498898098099059
66,30,36,-0.4968129924469604
67,30,36,-0.18156425081835145
68,30,36,-1.7606202984993897
69,30,36,0.5241223440235229
70,30,36,1.7711332188261066
71,30,36,0.1887086704179975
72,30,36,-0.49934371979274006
73,30,36,0.10758273542409087
74,30,36,0.5994875144616857
75,30,36,0.4848692059601741
76,30,36,-0.215568440312191
77,30,36,-1.4285025228376926
78,30,36,0.17610095265770345
30,31,36,-1.086617716009365
31,31,36,-0.7460422315588774
32,31,36,-0.7295517189827365
33,31,36,-1.5006508937022889
34,31,36,-2.2872347714584986
35,31,36,-0.7098254827376135
67,31,36,-1.133883960319407
68,31,36,-0.21208446474669843
69,31,36,2.4891689820567833
70,31,36,3.1467618610608477
71,31,36,2.4724101690972233
72,31,36,2.2942553743515157
73,31,36,1.2653269471444788
74,31,36,0.09884142700917153
75,31,36,-0.8837578699744376
76,31,36,-1.5199977818930197
77,31,36,-0.6904140610286207
78,31,36,-0.1879283715061611
79,31,36,0.04722425612240909
80,31,36,0.6632543223810111
31,32,36,-1.118551693545581
32,32,36,-1.1697562521061255
33,32,36,-1.147402915972431
34,32,36,-0.4803849225757491
35,32,36,-1.085975982749462
36,32,36,-0.8066192625329504
67,32,36,-0.0833040573593435
68,32,36,0.4577962033667733
69,32,36,2.245750006522094
70,32,36,2.2932339352920943
71,32,36,0.625391068740912
72,32,36,1.0249401873835735
73,32,36,1.344722607114671
74,32,36,1.0013882031661272
75,32,36,1.0843488500338483
76,32,36,-0.33300683560459066
77,32,36,1.0029512370474587
78,32,36,0.9813530023528347
79,32,36,0.18235574985121816
80,32,36,-0.6593179879884785
81,32,36,-2.565872145646923
82,32,36,0.5929301432104219
31,33,36,-1.0834129369517747
32,33,36,-1.4221751606363218
33,33,36,-0.9454431721628513
34,33,36,-0.3562844548738062
35,33,36,-1.1406213741270406
36,33,36,-1.6453632987305868
37,33,36,-1.9052878885653919
67,33,36,0.11996991431018467
68,33,36,0.810549732099881
69,33,36,0.6758604652356117
70,33,36,-0.1707623315002981
71,33,36,-0.5314982643480014
82,33,36,-0.4080544216745437
33,34,36,-1.5542466688855587
34,34,36,-1.2598729647681868
35,34,36,-1.4344168773238095
36,34,36,-1.296675237091658
37,34,36,-1.421274763074632
38,34,36,-1.0497136488510401
66,34,36,2.8217699672950847
67,34,36,2.0851219053417993
68,34,36,1.3510881486153934
69,34,36,1.2270283085682716
36,35,36,-0.36119840550991783
37,35,36,-0.2952796266602508
38,35,36,-1.2899872768856282
39,35,36,-0.7804525071790762
66,35,36,0.012346782960463133
67,35,36,-1.0706898838258483
68,35,36,-1.2515428287871997
39,36,36,-0.7668586166230353
40,36,36,-0.22367741650686623
65,36,36,0.3670914032069887
66,36,36,-0.1954145377712611
41,37,36,0.6688263235298834
42,37,36,0.4911138037270394
40,45,36,-0.8649686572343732
66,45,36,0.14821606334072587
37,46,36,-4.000403691391826
38,46,36,-1.46835276540479
39,46,36,-0.7274477819381641
40,46,36,-0.9908899935965337
66,46,36,0.4793228973185436
67,46,36,1.309037604436951
68,46,36,3.024173966307195
32,47,36,-2.01135981975998
33,47,36,-0.8581643550365051
34,47,36,0.4593573790869547
35,47,36,-1.458929706398307
36,47,36,-1.295886035393168
37,47,36,-2.5701222311629097
38,47,36,-2.0196771613463143
67,47,36,1.199355845499816
68,47,36,1.6328341045152996
69,47,36,1.974409670884402
81,47,36,-0.18746176137394238
82,47,36,-0.29326897817924674
83,47,36,-1.0700577156658353
33,48,36,-1.5055720339439298
34,48,36,-3.3876838312546496
35,48,36,-1.6085344138582098
36,48,36,-2.004044442087716
37,48,36,-2.150741609040133
38,48,36,-1.7357349320362845
68,48,36,-1.2621570404670963
69,48,36,-0.34182013056734695
70,48,36,-0.41261094429343986
71,48,36,1.6725407245872268
79,48,36,-1.1145887762604614
80,48,36,-0.514631671604298
81,48,36,-1.2065707287482628
82,48,36,-1.0038874730044256
33,49,36,0.4413726291323791
34,49,36,-0.31588640718806305
35,49,36,-0.8710216190850364
36,49,36,-1.96418431942889
37,49,36,-1.9100929646674436
68,49,36,-1.5584260398825256
69,49,36,-1.486046563087365
70,49,36,-0.8736633389324483
71,49,36,0.871395543010438
72,49,36,1.4654521119849875
73,49,36,0.857579471482679
74,49,36,-0.5978930897602788
75,49,36,-1.4933192146233347
76,49,36,-1.3611498597872673
77,49,36,-2.0385040113612676
78,49,36,-0.7654112996668042
79,49,36,0.4761310843880597
80,49,36,1.2394759143690455
81,49,36,0.9599999600217218
33,50,36,0.7801843548334579
34,50,36,0.6358971055828069
35,50,36,-0.5169996263019097
67,50,36,-1.9287965408425496
68,50,36,-1.71597772306763
69,50,36,-1.8640919236911295
70,50,36,-0.7015664551129598
71,50,36,0.9201843761844387
72,50,36,0.36104902372301506
73,50,36,-0.9516605766706695
74,50,36,-1.7197649841715676
75,50,36,-0.4029692597208506
76,50,36,-0.3648954223540142
77,50,36,-0.6046421119089583
78,50,36,0.6724392479192878
33,51,36,0.21135376090961422
34,51,36,-0.06643816727824167
35,51,36,-0.47310629447957325
51,51,36,2.5450936346052466
52,51,36,1.791126627136827
53,51,36,1.5291619413302584
54,51,36,2.218489653257617
64,51,36,3.1103774150207983
65,51,36,2.3936529979665213
66,51,36,0.7330004596015826
67,51,36,-0.0902782926323303
68,51,36,-0.8265070452739577
69,51,36,-0.7321281854527233
70,51,36,-0.3788931599729695
71,51,36,-0.8960983112738565
72,51,36,-0.396819946881705
73,51,36,-0.30132888413926634
74,51,36,0.8707279090087702
75,51,36,1.4774271445769713
76,51,36,0.9467088661149066
77,51,36,0.11602152004476238
32,52,36,0.4462004737967433
33,52,36,0.12441614424194575
34,52,36,0.9769263801717263
45,52,36,-1.8565577440224932
46,52,36,-0.8101191380337013
47,52,36,-0.4413970236785426
48,52,36,1.0311903648573024
49,52,36,1.2674614425580204
50,52,36,0.738906723699535
51,52,36,2.0513839252053447
52,52,36,1.9906227794033227
53,52,36,2.2461573466404343
54,52,36,3.55767556146345
55,52,36,3.863096796304827
56,52,36,3.5717279598798704
57,52,36,3.9695066669019146
58,52,36,3.8994036293210965
59,52,36,4.200357101836005
60,52,36,4.399742787620284
61,52,36,3.705814049002427
62,52,36,3.5845295493891345
63,52,36,3.977097547229779
64,52,36,4.290481426127034
65,52,36,3.512386843017247
66,52,36,1.8331321992867509
67,52,36,0.42182144682969475
68,52,36,0.17093189970151898
69,52,36,0.02590545722838183
70,52,36,-0.8385019014759139
71,52,36,0.2792229395467614
72,52,36,-0.533497046442487
73,52,36,-0.37001724192115454
74,52,36,0.3329773327461213
75,52,36,0.8478922099315267
76,52,36,0.10578695806104059
32,53,36,0.3703783517380957
33,53,36,-0.060143737439065884
34,53,36,-0.21255905808471112
43,53,36,-1.6535077834851284
44,53,36,-0.5915983828899797
45,53,36,-0.48924994100450037
46,53,36,-0.6248936802600334
47,53,36,-0.4734883828793135
48,53,36,0.17216411248212968
49,53,36,0.04509204563018009
50,53,36,-0.4086003947083308
51,53,36,-0.012776544178882618
52,53,36,0.12859707479685703
53,53,36,1.0917679297163823
54,53,36,2.304004882609144
55,53,36,2.634118460493094
56,53,36,2.2126257799582776
57,53,36,2.6458844472787617
58,53,36,3.377482877490248
59,53,36,2.8935675266628698
60,53,36,3.323422731306419
61,53,36,3.1064642123625013
62,53,36,2.990091495113992
63,53,36,2.481380983167282
64,53,36,2.148233469149363
65,53,36,2.4893746956617657
66,53,36,2.0670952120023474
67,53,36,1.6183091448402307
68,53,36,1.0634474939773129
69,53,36,0.6951609644734471
70,53,36,0.4054857443256181
71,53,36,-0.8686492651122989
72,53,36,0.389861772437144
73,53,36,1.0284920209074508
74,53,36,0.9054767185752183
75,53,36,0.7441711078559723
23,54,36,-0.480192865098031
24,54,36,-0.4334006396733872
25,54,36,0.28498656017107155
26,54,36,0.4978457590050269
27,54,36,0.4790142621958445
28,54,36,-0.3631336979624031
29,54,36,-1.1332126195808394
31,54,36,0.2089466464447727
32,54,36,0.10899229077550374
33,54,36,-1.8595627234114092
34,54,36,-1.955607289299105
35,54,36,-0.8111210236669996
40,54,36,-2.0262117701922766
41,54,36,-3.065344859022665
42,54,36,-0.5849182590286975
43,54,36,-0.77072674935741
44,54,36,-0.5001233885530348
45,54,36,-0.37835897851331973
46,54,36,-0.0950919004280072
47,54,36,-0.20105456276602238
48,54,36,-0.6073942291982197
49,54,36,-0.12236742390178075
50,54,36,-0.4754004818965497
51,54,36,-0.8681227409542578
52,54,36,-0.3663064303491625
53,54,36,-0.23987248159575983
54,54,36,-0.2751357115140133
55,54,36,0.26914694252009214
56,54,36,0.4632024067202264
57,54,36,1.7918356005166407
58,54,36,3.2507559399822106
59,54,36,3.054377015267215
60,54,36,2.59818494206162
61,54,36,2.9619835490934796
62,54,36,3.116171702021872
63,54,36,2.6501429289407827
64,54,36,2.81207163267501
65,54,36,2.9307617557113526
66,54,36,3.3311931925639082
67,54,36,3.2229662628372058
68,54,36,1.5917751850965345
69,54,36,0.2528045666122528
70,54,36,-0.563037134730202
71,54,36,-2.6236357678160105
72,54,36,-0.8681227409542578
73,54,36,-0.45961302895607503
74,54,36,-0.1462155038507664
75,54,36,-0.7100557017911358
24,55,36,1.1316279738957302
25,55,36,1.4104617326049678
26,55,36,0.9898627426726385
27,55,36,0.20834431862536054
28,55,36,-0.9028617012362419
29,55,36,-2.255312203714001
30,55,36,-1.5285636751323626
31,55,36,-0.8252382412509401
32,55,36,-0.7328318138146431
33,55,36,-0.9242272862105624
34,55,36,-2.2462803210803663
35,55,36,-1.5433690298519709
36,55,36,-1.0593678740666739
37,55,36,-0.7314249671889754
38,55,36,-0.9140418731188893
39,55,36,-1.5135023437293114
40,55,36,-1.837300565226393
41,55,36,-0.6156867960456145
42,55,36,-0.34320770849345417
43,55,36,-1.474530349467546
44,55,36,-1.7918004117638962
45,55,36,-0.8361954117987568
46,55,36,0.17659239094989565
47,55,36,0.5935096774981276
48,55,36,-0.06701168561882279
49,55,36,-0.09217272271443754
50,55,36,-0.020129671911085906
51,55,36,-0.4254516292660339
52,55,36,-1.3328703222685734
53,55,36,-1.6281685620182198
54,55,36,-1.2736573866402021
55,55,36,-1.9959000677570884
56,55,36,-1.2474038552337927
57,55,36,1.0182056114520852
58,55,36,1.6989025137733038
59,55,36,2.144653949041073
60,55,36,2.0687483127624557
61,55,36,2.1747305526775684
62,55,36,1.756731571762318
63,55,36,1.6210689332270383
64,55,36,1.5674535843495234
65,55,36,-0.10476566963084503
66,55,36,-1.319845288804028
67,55,36,0.45998146421546243
68,55,36,1.6085351046930163
69,55,36,1.2951545644572162
70,55,36,-1.0924109276054903
71,55,36,-2.3621825563468217
72,55,36,-1.8755311567550232
73,55,36,-1.0898322415990598
74,55,36,-0.9102118063147586
25,56,36,1.4914520213689588
26,56,36,1.1237610743220972
27,56,36,0.8451880753403689
28,56,36,0.43400043262052723
29,56,36,0.6142521981691726
30,56,36,0.016562615867279175
31,56,36,-1.5361908070645813
32,56,36,-0.5217484863790194
33,56,36,0.02171487748981401
34,56,36,-1.2732718712059643
35,56,36,-1.1162381658357776
36,56,36,-0.44102403830152037
37,56,36,-0.27381394917095764
38,56,36,-0.7565247684112132
39,56,36,-2.252719299032538
40,56,36,-0.6985977240648217
41,56,36,-1.221826122088641
49,56,36,0.7564280055471213
50,56,36,0.4740688075388476
51,56,36,-1.2178082504899692
52,56,36,-1.1707997875656966
53,56,36,-1.0992101466331823
54,56,36,-0.9050345370355862
55,56,36,-0.38388894950262004
56,56,36,-0.6137682766529985
57,56,36,-1.3093902558968444
58,56,36,-1.7273919646035087
59,56,36,-1.4904031333647247
60,56,36,-0.5985242835469035
61,56,36,0.32883316899619286
62,56,36,0.8032190243853374
63,56,36,0.44536179735607606
64,56,36,-0.4654875826472748
65,56,36,-0.35803742443034847
66,56,36,0.7177022936870596
67,56,36,1.6996399787470045
68,56,36,1.1918817954594665
69,56,36,-0.5457569279691128
70,56,36,-1.9781144284062968
71,56,36,-1.9329238412988283
72,56,36,-1.4167858126404271
73,56,36,-0.9028617012362419
26,57,36,1.216340956383902
27,57,36,0.7022796157469365
28,57,36,0.6411749536723079
29,57,36,0.5100212066174958
30,57,36,-0.006422892771538882
31,57,36,-0.6031626824645698
32,57,36,-1.4486751356242793
33,57,36,-1.7028568881638881
34,57,36,-0.9319969776986151
35,57,36,-0.941504622977141
36,57,36,-0.16830446946689118
37,57,36,0.0452253936507298
38,57,36,-0.27993747352076714
39,57,36,-0.37444800875335194
40,57,36,-0.6746560664816613
53,57,36,0.15295921882490288
54,57,36,0.09509890973717303
55,57,36,-0.2862542307867441
56,57,36,0.4809680485780968
57,57,36,1.0488342221443143
58,57,36,-0.31418586983254077
59,57,36,-0.44307674590607793
60,57,36,0.1318835120311159
61,57,36,0.49733664856573667
62,57,36,0.8824619164945026
63,57,36,0.32456650660619807
64,57,36,-0.056294125109979894
65,57,36,0.2562028997514184
66,57,36,0.3158880237727126
67,57,36,0.5522946522056396
68,57,36,0.4622678972829014
69,57,36,-0.9443164528909673
70,57,36,-0.9763047985273159
71,57,36,-0.6337357274835358
26,58,36,-0.15577209349044935
27,58,36,-0.9774645231844855
28,58,36,-0.5960013934923973
29,58,36,-1.4199258007450175
30,58,36,-0.016379351743841145
31,58,36,0.3055742264932709
32,58,36,0.2019460737102131
33,58,36,0.5839238656426332
34,58,36,0.34101298318601336
35,58,36,-0.5245266788226355
36,58,36,-0.5328970880829998
37,58,36,0.01819148850075357
38,58,36,-0.20121154326589824
39,58,36,-0.40532785421642964
56,58,36,0.3567515557574542
57,58,36,1.6087711152077646
58,58,36,0.7177926445079736
59,58,36,0.6415513696736672
60,58,36,0.10681336339148233
61,58,36,-0.1030021531154702
62,58,36,-0.167690647054422
63,58,36,0.23036664856575428
64,58,36,0.6557990491085688
65,58,36,0.7306687064727775
66,58,36,-0.1775427924262366
67,58,36,-0.2751357115140133
30,59,36,-0.7328318138146431
31,59,36,-1.0710061088843121
32,59,36,-0.3619018331028101
33,59,36,-0.21652007547118174
34,59,36,0.031834123870691934
35,59,36,0.10038749060464089
36,59,36,-0.8712855171981362
37,59,36,0.12492350269384093
38,59,36,-0.3903390998772842
39,59,36,-0.3867519162503644
57,59,36,0.8488208934254786
58,59,36,0.9569651846543462
59,59,36,-0.159276506315901
60,59,36,-0.6459146413024602
62,59,36,-0.6365524013349588
63,59,36,0.02374398360732945
64,59,36,0.9060507238809783
66,59,36,-0.5870020285658345
36,60,36,1.07381149516173
37,60,36,0.39483354697657436
38,60,36,-0.3295658617987156
56,60,36,-0.2645959540237797
57,60,36,-1.0875810470621874
58,60,36,-0.2445565361217199
59,60,36,-0.9025903896254299
56,61,36,-1.4127641880872113
57,61,36,-1.2860744581961705
58,61,36,-0.8043748403401
53,62,36,-1.251919956263325
54,62,36,0.745596235924447
55,62,36,-1.8910498870360828
56,62,36,-1.0490937747441262
57,62,36,-2.244999860896694
53,63,36,-1.7325160831117845
54,63,36,0.9624723053410292
55,63,36,-0.8818916379337535
56,63,36,-0.7560462934046978
57,63,36,-0.9115781962524578
52,64,36,1.2065911568726602
53,64,36,-0.958768256094196
54,64,36,-0.6655191991684954
55,64,36,-0.13012469576089197
56,64,36,-1.9429216853921771
52,65,36,-0.05843159462016255
53,65,36,-1.8278453943895119
55,65,36,-0.19291486826068982
56,65,36,-1.197598478769
52,66,36,-1.2210944032888527
52,67,36,-0.5001233885530348
50,14,37,0.8329729319197251
50,15,37,0.48661170099582346
51,15,37,-0.5922264494807123
52,15,37,-0.5433359407714192
50,16,37,0.10630024306003492
51,16,37,-0.1332689563650277
52,16,37,-0.9751462929685297
53,16,37,0.12568424044403043
54,16,37,-0.4013387868827666
50,17,37,0.15557449718130922
51,17,37,0.667620464280126
52,17,37,-0.2526687009527565
53,17,37,0.17179454637279326
54,17,37,-0.6182493806713505
55,17,37,-0.21620279406364426
51,18,37,1.3433276630803392
52,18,37,0.907935572581021
53,18,37,0.42330863194066726
54,18,37,-0.43136269015970263
55,18,37,-1.2324965127260832
51,19,37,1.6723685597108369
52,19,37,1.5771057620437108
53,19,37,0.2772588067534957
54,19,37,-0.10358976127516709
55,19,37,0.02779429365023682
56,19,37,-1.9052878885653919
34,20,37,0.32681344794771816
35,20,37,0.3520008515924953
52,20,37,2.011708563992136
53,20,37,1.815490995042933
54,20,37,0.039748809579636314
55,20,37,-0.8710216190850364
56,20,37,-2.6825084730172617
57,20,37,-0.5565043581604385
34,21,37,0.3132871452532598
35,21,37,0.5754583474554955
36,21,37,1.1336817111067579
53,21,37,2.2164754947273275
54,21,37,1.0001369077434958
55,21,37,-0.7944511268274534
56,21,37,-1.8402327417451685
57,21,37,-1.6304413096083115
32,22,37,0.281069444223213
33,22,37,-0.07867243073467219
34,22,37,0.4546697149530968
35,22,37,0.21711655787648054
36,22,37,-0.3261333834397796
37,22,37,-0.5342974233275766
53,22,37,1.0379590556104106
54,22,37,0.28233774299708353
55,22,37,-0.18063523919146932
56,22,37,-0.11746542723823525
57,22,37,0.1753635178660857
58,22,37,-0.44270329196632163
59,22,37,-1.574278009305676
60,22,37,-0.4451326092593194
61,22,37,-0.2582114320810034
62,22,37,-0.48192238934524845
29,23,37,0.21987079388889388
30,23,37,-2.3010004038403067
31,23,37,-1.2018952256839919
32,23,37,-0.26197319526835466
33,23,37,0.22608092046825298
34,23,37,-0.4245303687232455
35,23,37,-1.1192136438582485
36,23,37,-1.3816300803193564
37,23,37,-2.1619862968230907
38,23,37,-1.5780184147566305
51,23,37,0.7690466956738005
52,23,37,1.197792040330221
53,23,37,-0.2664019126581025
54,23,37,-0.7142071172530253
55,23,37,-0.006836465154158638
56,23,37,1.3484380980103305
57,23,37,1.6734013567557224
58,23,37,1.1601258974811155
59,23,37,0.6563592285590657
60,23,37,0.14233024874753097
61,23,37,-0.6080301861093503
62,23,37,-1.49429333683394
63,23,37,-0.7567640777232643
64,23,37,-0.7311906521332344
65,23,37,-0.13012469576089197
66,23,37,-0.1692256849901999
24,24,37,1.2254145888447927
25,24,37,0.9395464320134018
26,24,37,0.7793097101905538
27,24,37,0.916599211684177
28,24,37,0.4442079658738499
29,24,37,0.16401424040042542
30,24,37,-0.1820289783159919
31,24,37,-1.1798886557824162
32,24,37,0.3463492202599983
33,24,37,-0.1207316323365395
34,24,37,0.31226832628281964
35,24,37,0.389861772437144
36,24,37,-0.3318015251644888
37,24,37,-0.8657563664087073
38,24,37,-0.6579931883428344
39,24,37,-0.5433359407714192
49,24,37,-0.511677760560161
50,24,37,-0.5710442304753144
51,24,37,-0.6093030623674984
52,24,37,1.0109040319301266
53,24,37,0.4943809475378064
54,24,37,0.7124545582750752
55,24,37,0.6131059428938948
56,24,37,0.9637471651534296
57,24,37,1.1389534891438966
58,24,37,1.2401730662652355
59,24,37,1.1236874116140814
60,24,37,0.7924747521069844
61,24,37,-0.025283898345895003
62,24,37,-0.5726929233132317
63,24,37,-0.6798114370425609
64,24,37,-0.626398886780791
65,24,37,0.10488831268608578
66,24,37,-0.04593441218694376
67,24,37,-1.5189954097698068
68,24,37,-0.641987005867348
69,24,37,1.0728302878352987
70,24,37,1.5319709802604593
25,25,37,-0.7465167273089096
26,25,37,-0.19291486826068982
27,25,37,-0.030315480600110186
28,25,37,-0.5770308934015446
29,25,37,0.005796385400309197
30,25,37,0.7194182231710797
31,25,37,-0.8181583230185079
32,25,37,-1.0306618986166565
33,25,37,-0.508534270687047
34,25,37,-0.3293940365451206
35,25,37,-0.5367015261909795
36,25,37,-1.331641716056997
37,25,37,-0.7344752114350401
38,25,37,-0.25120510654168876
39,25,37,-0.7417801847626141
40,25,37,-2.0187483649643836
44,25,37,1.2292714501155793
45,25,37,0.3944017826146275
46,25,37,-1.4778741873959567
47,25,37,-0.30132888413926634
48,25,37,-0.800147034853713
49,25,37,0.542191149631159
50,25,37,-0.5401150023588358
51,25,37,-0.9440349508358713
52,25,37,0.022797396084916696
53,25,37,-0.4193829253620512
54,25,37,-1.5270460584469607
55,25,37,-1.2192674358803763
56,25,37,-0.5768239887820027
57,25,37,1.0285691660044518
58,25,37,1.5643273284947228
59,25,37,2.7537612286134543
60,25,37,2.601812373797092
61,25,37,2.658369348988997
62,25,37,2.597277297859583
63,25,37,1.2422631564076638
64,25,37,1.4203637512237977
65,25,37,1.139977013572475
66,25,37,0.945985739215933
67,25,37,0.2998805105260022
68,25,37,-0.8597310111754375
69,25,37,-0.1838893689238858
70,25,37,0.06035340783554957
71,25,37,0.2943964762486746
25,26,37,-0.4807691213833815
26,26,37,-1.6146570239872768
27,26,37,-0.7671000071297465
28,26,37,-0.9468531743814443
29,26,37,-1.985177871657516
30,26,37,-0.5291037858560624
31,26,37,-0.24439476155223197
32,26,37,0.18968386043421123
33,26,37,0.584215082654572
34,26,37,-0.3020026350572966
35,26,37,-0.8618232082889241
36,26,37,-1.581237266153966
37,26,37,-1.2380606750365664
38,26,37,-0.014161242673281787
